# E [eV], EF_E [erg/cm2s], sigma_EF_E [erg/cm2s]
4.662670783667178243e-01,1.262428556624852847e-12,4.923471370836930520e-14
4.663362942308915682e-01,1.257530895283489766e-12,4.904370491605614400e-14
4.664055306478658292e-01,1.245969567008993973e-12,4.859281311335080766e-14
4.664747876267963944e-01,1.268986351842295147e-12,4.949046772184955395e-14
4.665440651768446023e-01,1.264344659200124816e-12,4.930944170880490857e-14
4.666133633071766207e-01,1.289789683060330732e-12,5.030179763935294065e-14
4.666826820269647791e-01,1.270787548059988712e-12,4.956071437433960101e-14
4.667520213453865141e-01,1.290854141445341999e-12,5.034331151636838112e-14
4.668213812716249245e-01,1.302281707036254515e-12,5.078898657441396864e-14
4.668907618148682714e-01,1.322965951968180999e-12,5.159567212675910431e-14
4.669601629843103674e-01,1.335955467197641599e-12,5.210226322070806865e-14
4.670295847891504093e-01,1.346444551265776641e-12,5.251133749936533684e-14
4.670990272385935893e-01,1.342396963885433901e-12,5.235348159153196648e-14
4.671684903418500401e-01,1.345850121811824823e-12,5.248815475066121521e-14
4.672379741081355009e-01,1.344652737997986453e-12,5.244145678192152136e-14
4.673074785466712067e-01,1.334643591001965359e-12,5.205110004907669715e-14
4.673770036666837768e-01,1.370370752051779883e-12,5.344445933001946359e-14
4.674465494774056040e-01,1.409858669673382012e-12,5.498448811726194835e-14
4.675161159880742989e-01,1.405462648667885063e-12,5.481304329804756921e-14
4.675857032079333564e-01,1.420966794730346875e-12,5.541770499448357959e-14
4.676553111462312118e-01,1.375904187422028148e-12,5.366026330945914452e-14
4.677249398122220736e-01,1.351376847388686573e-12,5.270369704815882449e-14
4.677945892151658680e-01,1.366732057742351711e-12,5.330255025195176562e-14
4.678642593643276837e-01,1.360626455724917423e-12,5.306443177327182782e-14
4.679339502689786046e-01,1.404090233291995973e-12,5.475951909838788995e-14
4.680036619383945440e-01,1.377088148293011917e-12,5.370643778342751216e-14
4.680733943818576881e-01,1.369176176921731244e-12,5.339787089994756906e-14
4.681431476086552190e-01,1.365495593231589662e-12,5.325432813603204271e-14
4.682129216280799811e-01,1.342865826954369218e-12,5.237176725122044742e-14
4.682827164494305361e-01,1.364041865043565416e-12,5.319763273669909999e-14
4.683525320820109417e-01,1.366362313406721590e-12,5.328813022286218768e-14
4.684223685351305289e-01,1.372917730065431393e-12,5.354379147255186920e-14
4.684922258181046240e-01,1.364981668703877471e-12,5.323428507945127070e-14
4.685621039402537713e-01,1.367439666504702529e-12,5.333014699368344911e-14
4.686320029109041774e-01,1.391954598026528581e-12,5.428622932303466458e-14
4.687019227393875442e-01,1.354874975845115958e-12,5.284012405795956876e-14
4.687718634350413471e-01,1.345289379553984962e-12,5.246628580260545847e-14
4.688418250072085014e-01,1.351250372531154594e-12,5.269876452871507694e-14
4.689118074652374735e-01,1.338785441512515408e-12,5.221263221898814563e-14
4.689818108184825030e-01,1.362111473028680352e-12,5.312234744811858286e-14
4.690518350763029920e-01,1.389814361288122248e-12,5.420276009023681486e-14
4.691218802480641714e-01,1.354122794874213261e-12,5.281078900009436136e-14
4.691919463431372117e-01,1.351988744110902435e-12,5.272756102032524444e-14
4.692620333708984459e-01,1.352133889714748461e-12,5.273322169887523926e-14
4.693321413407299247e-01,1.341626011932909660e-12,5.232341446538352006e-14
4.694022702620192500e-01,1.341757576652495771e-12,5.232854548944737878e-14
4.694724201441597411e-01,1.343050995152692923e-12,5.237898881095506817e-14
4.695425909965501576e-01,1.350428037917464293e-12,5.266669347878115316e-14
4.696127828285953099e-01,1.349727461514222141e-12,5.263937099905470787e-14
4.696829956497052816e-01,1.343277822017412958e-12,5.238783505867915004e-14
4.697532294692955412e-01,1.346090710174119962e-12,5.249753769679072640e-14
4.698234842967877745e-01,1.375364093754375059e-12,5.363919965642067425e-14
4.698937601416089405e-01,1.348704344933957971e-12,5.259946945242440667e-14
4.699640570131916051e-01,1.351289714091958795e-12,5.270029884958644151e-14
4.700343749209744404e-01,1.345738748143298365e-12,5.248381117758868507e-14
4.701047138744011145e-01,1.341072758643977051e-12,5.230183758711514901e-14
4.701750738829212906e-01,1.349715343306101245e-12,5.263889838893799263e-14
4.702454549559901831e-01,1.316882673964864110e-12,5.135842428462974385e-14
4.703158571030690571e-01,1.334013818640751242e-12,5.202653892698934403e-14
4.703862803336242293e-01,1.337226888875425430e-12,5.215184866614163776e-14
4.704567246571280670e-01,1.370713978734264057e-12,5.345784517063634726e-14
4.705271900830585996e-01,1.348468076810532266e-12,5.259025499561080757e-14
4.705976766208992967e-01,1.366323228595324197e-12,5.328660591521768997e-14
4.706681842801396787e-01,1.419259175064225729e-12,5.535110782750485488e-14
4.707387130702747058e-01,1.415784690132802931e-12,5.521560291517936567e-14
4.708092630008050006e-01,1.416333141754260651e-12,5.523699252841621678e-14
4.708798340812370142e-01,1.395355221663389581e-12,5.441885364487223972e-14
4.709504263210829711e-01,1.396711916118929020e-12,5.447176472863827756e-14
4.710210397298604246e-01,1.417090612002526919e-12,5.526653386809860071e-14
4.710916743170932008e-01,1.389508934918769970e-12,5.419084846183207825e-14
4.711623300923101221e-01,1.425777064917209693e-12,5.560530553177122655e-14
4.712330070650464497e-01,1.428581929496048392e-12,5.571469525034593953e-14
4.713037052448428854e-01,1.439541302940290315e-12,5.614211081467137368e-14
4.713744246412455152e-01,1.460835996764564799e-12,5.697260387381808261e-14
4.714451652638069756e-01,1.444927787571745315e-12,5.635218371529811672e-14
4.715159271220845660e-01,1.468660467261719509e-12,5.727775822320711679e-14
4.715867102256421362e-01,1.438874535147379089e-12,5.611610687074783423e-14
4.716575145840490313e-01,1.408344340987591690e-12,5.492542929851612593e-14
4.717283402068803699e-01,1.432207791803339432e-12,5.585610388033028884e-14
4.717991871037169327e-01,1.436408235297002275e-12,5.601992117658313649e-14
4.718700552841455509e-01,1.414331321560002462e-12,5.515892154084014661e-14
4.719409447577581629e-01,1.421911020186342315e-12,5.545452978726739833e-14
4.720118555341530353e-01,1.401142491364727618e-12,5.464455716322442274e-14
4.720827876229343190e-01,1.448348005633608720e-12,5.648557221971079070e-14
4.721537410337114937e-01,1.446136369486925291e-12,5.639931840999013554e-14
4.722247157761000902e-01,1.446050476938174198e-12,5.639596860058884194e-14
4.722957118597211346e-01,1.442419415802540700e-12,5.625435721629913931e-14
4.723667292942018703e-01,1.439795967579620697e-12,5.615204273560525660e-14
4.724377680891749809e-01,1.418233428317811001e-12,5.531110370439468092e-14
4.725088282542789231e-01,1.415263118548800385e-12,5.519526162340326465e-14
4.725799097991585929e-01,1.409636469253322258e-12,5.497582230087961855e-14
4.726510127334636602e-01,1.398733772328790855e-12,5.455061712082289024e-14
4.727221370668505118e-01,1.390692189311901827e-12,5.423699538316422128e-14
4.727932828089808082e-01,1.363358478226154120e-12,5.317098065082005634e-14
4.728644499695221493e-01,1.392115438653533375e-12,5.429250210748785094e-14
4.729356385581481304e-01,1.358662833055724783e-12,5.298785048917331526e-14
4.730068485845380089e-01,1.357738789010921660e-12,5.295181277142599346e-14
4.730780800583767598e-01,1.384679166040015593e-12,5.400248747556065418e-14
4.731493329893555755e-01,1.381682746940920293e-12,5.388562713069594064e-14
4.732206073871711993e-01,1.377547532861026039e-12,5.372435378158006227e-14
4.732919032615262034e-01,1.380862855995842565e-12,5.385365138383791036e-14
4.733632206221289884e-01,1.374278862281316374e-12,5.359687562897138466e-14
4.734345594786941169e-01,1.398231373848352518e-12,5.453102358008579424e-14
4.735059198409417025e-01,1.395149849319268203e-12,5.441084412345151070e-14
4.735773017185977429e-01,1.418825597893644355e-12,5.533419831785218185e-14
4.736487051213943422e-01,1.413562392958771912e-12,5.512893332539215186e-14
4.737201300590689890e-01,1.398516420960700100e-12,5.454214041746734939e-14
4.737915765413656111e-01,1.404973207609354058e-12,5.479395509676485967e-14
4.738630445780336875e-01,1.383078650010364827e-12,5.394006735040427915e-14
4.739345341788286925e-01,1.420751193541034772e-12,5.540929654810040670e-14
4.740060453535119844e-01,1.418005753112407917e-12,5.530222437138395582e-14
4.740775781118505838e-01,1.411304094831206239e-12,5.504085969841709500e-14
4.741491324636176730e-01,1.393734028031806232e-12,5.435562709324049368e-14
4.742207084185923738e-01,1.386417541223727865e-12,5.407028410772543430e-14
4.742923059865595814e-01,1.389289191548919615e-12,5.418227847040791446e-14
4.743639251773101306e-01,1.409854082044386040e-12,5.498430919973110258e-14
4.744355660006407405e-01,1.373994990240962658e-12,5.358580461939759101e-14
4.745072284663540141e-01,1.396687418052540637e-12,5.447080930404913136e-14
4.745789125842583833e-01,1.393254733775001182e-12,5.433693461722509494e-14
4.746506183641687748e-01,1.387286224633442546e-12,5.410416276070430710e-14
4.747223458159054998e-01,1.378538670246993688e-12,5.376300813963280168e-14
4.747940949492947538e-01,1.391811446469379820e-12,5.428064641230585822e-14
4.748658657741690603e-01,1.393886597360329226e-12,5.436157729705288961e-14
4.749376583003664942e-01,1.395176625739541866e-12,5.441188840384218118e-14
4.750094725377314031e-01,1.377638749160995773e-12,5.372791121727888030e-14
4.750813084961140742e-01,1.388484715985401495e-12,5.415090392343070844e-14
4.751531661853703459e-01,1.346768485136350242e-12,5.252397092031770707e-14
4.752250456153626623e-01,1.331146144207956584e-12,5.191469962411035594e-14
4.752969467959589078e-01,1.333217297140430669e-12,5.199547458847684366e-14
4.753688697370330174e-01,1.316552304565962658e-12,5.134553987807259048e-14
4.754408144484653098e-01,1.348282339873141517e-12,5.258301125505256639e-14
4.755127809401414329e-01,1.314369973338316700e-12,5.126042896019439976e-14
4.755847692219536960e-01,1.326406804282278054e-12,5.172986536700888698e-14
4.756567793037998482e-01,1.356434688651287169e-12,5.290095285740024514e-14
4.757288111955840226e-01,1.340610358356037063e-12,5.228380397588548983e-14
4.758008649072161811e-01,1.344906481777813892e-12,5.245135278933478606e-14
4.758729404486121140e-01,1.345624357808997121e-12,5.247934995455093175e-14
4.759450378296940509e-01,1.339213177410434113e-12,5.222931391900697475e-14
4.760171570603898283e-01,1.290469591041424974e-12,5.032831405061561838e-14
4.760892981506336663e-01,1.328742104594287594e-12,5.182094207917726336e-14
4.761614611103654471e-01,1.322274690332583334e-12,5.156871292297079299e-14
4.762336459495311591e-01,1.308941226798848408e-12,5.104870784515513026e-14
4.763058526780830082e-01,1.319176192501298834e-12,5.144787150755069818e-14
4.763780813059792507e-01,1.301460464284878304e-12,5.075695810711029824e-14
4.764503318431839163e-01,1.309388014825160476e-12,5.106613257818130574e-14
4.765226042996674738e-01,1.289124568644604221e-12,5.027585817713960848e-14
4.765948986854057767e-01,1.282038699172207802e-12,4.999950926771614980e-14
4.766672150103813954e-01,1.297273603304835189e-12,5.059367052888861714e-14
4.767395532845828399e-01,1.291502913025133840e-12,5.036861360798026322e-14
4.768119135180043933e-01,1.309880757642342174e-12,5.108534954805139306e-14
4.768842957206467226e-01,1.278217834289499536e-12,4.985049553729052725e-14
4.769566999025162124e-01,1.276884748199757137e-12,4.979850517979057397e-14
4.770291260736257977e-01,1.282499001853588833e-12,5.001746107229000862e-14
4.771015742439940199e-01,1.299158916115865626e-12,5.066719772851880146e-14
4.771740444236457490e-01,1.286835598410332015e-12,5.018658833800299308e-14
4.772465366226122940e-01,1.279033724104368559e-12,4.988231524007042086e-14
4.773190508509301266e-01,1.291088310611194807e-12,5.035244411383663907e-14
4.773915871186427684e-01,1.287212207772782545e-12,5.020127610313856579e-14
4.774641454357992920e-01,1.280288034729703131e-12,4.993123335445846710e-14
4.775367258124551539e-01,1.287670419260732273e-12,5.021914635116860299e-14
4.776093282586717503e-01,1.301880212210070998e-12,5.077332827619281344e-14
4.776819527845166946e-01,1.298026227947858764e-12,5.062302288996653951e-14
4.777545994000637064e-01,1.337285532525113954e-12,5.215413576847948860e-14
4.778272681153925561e-01,1.332583232746921259e-12,5.197074607712997551e-14
4.778999589405893422e-01,1.321229932999751120e-12,5.152796738699034169e-14
4.779726718857461587e-01,1.334817648999515373e-12,5.205788831098114520e-14
4.780454069609611500e-01,1.306921570429696202e-12,5.096994124675819726e-14
4.781181641763388446e-01,1.310623392482170282e-12,5.111431230680468821e-14
4.781909435419897103e-01,1.311442305389560741e-12,5.114624991019291435e-14
4.782637450680304880e-01,1.327470604759627477e-12,5.177135358562551460e-14
4.783365687645843023e-01,1.307360506983883570e-12,5.098705977237150195e-14
4.784094146417796067e-01,1.342962686466489626e-12,5.237554477219313963e-14
4.784822827097521269e-01,1.347908271185810896e-12,5.256842257624666953e-14
4.785551729786431396e-01,1.333674857010561359e-12,5.201331942341193957e-14
4.786280854586000832e-01,1.299316034400074108e-12,5.067332534160293797e-14
4.787010201597769465e-01,1.312090487607127558e-12,5.117152901667802197e-14
4.787739770923333804e-01,1.331445698143835673e-12,5.192638222760964012e-14
4.788469562664356416e-01,1.353741590808847005e-12,5.279592204154507741e-14
4.789199576922560930e-01,1.323351759994611307e-12,5.161071863978988893e-14
4.789929813799733704e-01,1.330164766595903732e-12,5.187642589724029190e-14
4.790660273397721602e-01,1.301409903110261251e-12,5.075498622130023200e-14
4.791390955818433661e-01,1.355410136388757422e-12,5.286099531916158496e-14
4.792121861163842200e-01,1.345159452040968582e-12,5.246121862959782094e-14
4.792852989535980046e-01,1.320222355564983734e-12,5.148867186703441093e-14
4.793584341036945529e-01,1.304797924473305132e-12,5.088711905445894261e-14
4.794315915768897485e-01,1.317627342970335211e-12,5.138746637584312058e-14
4.795047713834055259e-01,1.338774422910496828e-12,5.221220249350941993e-14
4.795779735334703142e-01,1.319907059354403481e-12,5.147637531482177950e-14
4.796511980373187045e-01,1.336673152160138750e-12,5.213025293424545815e-14
4.797244449051914494e-01,1.319333633088730887e-12,5.145401169046054939e-14
4.797977141473357965e-01,1.333979711553991108e-12,5.202520875060569982e-14
4.798710057740051549e-01,1.339969422188657724e-12,5.225880746535769687e-14
4.799443197954589291e-01,1.319641468384047359e-12,5.146601726697789255e-14
4.800176562219632403e-01,1.360615393689348313e-12,5.306400035388463269e-14
4.800910150637900387e-01,1.338853723748380842e-12,5.221529522618689915e-14
4.801643963312178798e-01,1.343032263544796440e-12,5.237825827824710489e-14
4.802378000345316478e-01,1.325809349146735542e-12,5.170656461672272920e-14
4.803112261840222774e-01,1.327432286767238376e-12,5.176985918392234266e-14
4.803846747899870318e-01,1.339137234769334533e-12,5.222635215600409364e-14
4.804581458627296131e-01,1.311460359401154794e-12,5.114695401664507972e-14
4.805316394125597745e-01,1.335490903181671175e-12,5.208414522408521931e-14
4.806051554497939859e-01,1.321880764934355438e-12,5.155334983243990562e-14
4.806786939847547679e-01,1.324606808732335617e-12,5.165966554056113684e-14
4.807522550277709139e-01,1.320229919428875240e-12,5.148896685772617779e-14
4.808258385891776010e-01,1.339485651903848565e-12,5.223994042425013775e-14
4.808994446793163902e-01,1.327039141919155347e-12,5.175452653484710644e-14
4.809730733085351706e-01,1.332150471082740206e-12,5.195386837222691467e-14
4.810467244871881598e-01,1.354854176211607162e-12,5.283931287225272583e-14
4.811203982256357370e-01,1.338601521690373066e-12,5.220545934592459725e-14
4.811940945342449982e-01,1.343515963483669822e-12,5.239712257586316929e-14
4.812678134233889793e-01,1.346141442183712288e-12,5.249951624516482604e-14
4.813415549034475438e-01,1.336950618531133813e-12,5.214107412271426358e-14
4.814153189848064396e-01,1.375985033404887927e-12,5.366341630279067640e-14
4.814891056778578537e-01,1.343861667304298159e-12,5.241060502486767173e-14
4.815629149930008013e-01,1.333148140791866590e-12,5.199277749088284067e-14
4.816367469406402924e-01,1.327529926431744886e-12,5.177366713083809603e-14
4.817106015311877765e-01,1.361753889230990291e-12,5.310840168000866901e-14
4.817844787750610314e-01,1.348570524836793265e-12,5.259425046863498640e-14
4.818583786826842186e-01,1.349880902668590895e-12,5.264535520407508985e-14
4.819323012644880500e-01,1.347402596178647694e-12,5.254870125096730705e-14
4.820062465309095656e-01,1.335847143204881691e-12,5.209803858499043178e-14
4.820802144923924115e-01,1.355701069442238475e-12,5.287234170824734915e-14
4.821542051593861733e-01,1.365949342115387183e-12,5.327202434250014773e-14
4.822282185423471534e-01,1.353435795829227857e-12,5.278399603733993277e-14
4.823022546517380937e-01,1.322188438584773814e-12,5.156534910480622282e-14
4.823763134980280642e-01,1.343086789031275749e-12,5.238038477221980263e-14
4.824503950916928519e-01,1.350763165850558079e-12,5.267976346817181415e-14
4.825244994432140722e-01,1.367640824160534148e-12,5.333799214226087691e-14
4.825986265630804462e-01,1.371109947818808909e-12,5.347328796493359250e-14
4.826727764617867455e-01,1.377535627749887532e-12,5.372388948224566364e-14
4.827469491498342369e-01,1.348148451120790532e-12,5.257778959371087471e-14
4.828211446377307370e-01,1.384426310912315955e-12,5.399262612558036990e-14
4.828953629359905020e-01,1.367101330877596929e-12,5.331695190422632859e-14
4.829696040551343383e-01,1.342301048866115161e-12,5.234974090577853705e-14
4.830438680056891587e-01,1.364691296250317842e-12,5.322296055376244177e-14
4.831181547981889257e-01,1.336658560326624400e-12,5.212968385273840083e-14
4.831924644431735416e-01,1.371871025385522788e-12,5.350296999003543814e-14
4.832667969511897921e-01,1.362300652340805955e-12,5.312972544129148092e-14
4.833411523327905690e-01,1.361528059018182785e-12,5.309959430170917394e-14
4.834155305985357587e-01,1.353507756483206239e-12,5.278680250284509285e-14
4.834899317589912426e-01,1.325583963453941960e-12,5.169777457470378025e-14
4.835643558247298968e-01,1.352467888453720247e-12,5.274624764969513482e-14
4.836388028063304256e-01,1.381478802137578894e-12,5.387767328336562368e-14
4.837132727143789168e-01,1.372104225036500753e-12,5.351206477642357719e-14
4.837877655594671755e-01,1.371897185912220789e-12,5.350399025057665600e-14
4.838622813521941679e-01,1.361514380276134200e-12,5.309906083076928069e-14
4.839368201031650218e-01,1.373065948032684612e-12,5.354957197327474719e-14
4.840113818229913600e-01,1.399131584895719003e-12,5.456613181093309181e-14
4.840859665222915220e-01,1.374566524827997406e-12,5.360809446829194786e-14
4.841605742116904532e-01,1.370103161031301237e-12,5.343402328022079337e-14
4.842352049018195936e-01,1.386634324727119247e-12,5.407873866435769749e-14
4.843098586033167674e-01,1.392851172232700925e-12,5.432119571707538498e-14
4.843845353268264042e-01,1.421990355481196898e-12,5.545762386376672854e-14
4.844592350829998173e-01,1.422740542667182778e-12,5.548688116402017900e-14
4.845339578824943150e-01,1.370868625596319682e-12,5.346387639825651287e-14
4.846087037359744776e-01,1.365536958627104545e-12,5.325594138645712341e-14
4.846834726541109917e-01,1.348812355202835522e-12,5.260368185291063419e-14
4.847582646475812052e-01,1.350825714057340330e-12,5.268220284823631715e-14
4.848330797270690162e-01,1.384739484994258203e-12,5.400483991477611552e-14
4.849079179032651510e-01,1.356997942824722146e-12,5.292291977016420905e-14
4.849827791868666638e-01,1.342720370286704041e-12,5.236609444118150349e-14
4.850576635885774923e-01,1.321652388037303581e-12,5.154444313345488307e-14
4.851325711191079582e-01,1.348759670017538381e-12,5.260162713068404348e-14
4.852075017891750441e-01,1.372269757924503587e-12,5.351852055905568623e-14
4.852824556095024500e-01,1.356950450841081171e-12,5.292106758280221413e-14
4.853574325908204257e-01,1.349798785607696991e-12,5.264215263870022939e-14
4.854324327438658271e-01,1.374536534854118759e-12,5.360692485931068042e-14
4.855074560793822269e-01,1.363037550623860603e-12,5.315846447433061087e-14
4.855825026081198037e-01,1.346452773856160038e-12,5.251165818039028710e-14
4.856575723408353418e-01,1.355382506445858900e-12,5.285991775138854556e-14
4.857326652882923979e-01,1.358774020566449823e-12,5.299218680209159284e-14
4.858077814612612455e-01,1.327723119608984964e-12,5.178120166475045989e-14
4.858829208705182090e-01,1.348226928149647342e-12,5.258085019783629340e-14
4.859580835268471066e-01,1.370850405508462058e-12,5.346316581483006569e-14
4.860332694410381404e-01,1.338382704210859987e-12,5.219692546422358885e-14
4.861084786238879518e-01,1.328660808227769837e-12,5.181777152088306748e-14
4.861837110862002875e-01,1.332912917551795653e-12,5.198360378452007929e-14
4.862589668387850561e-01,1.357747664353565753e-12,5.295215890978911102e-14
4.863342458924591050e-01,1.337253384743782822e-12,5.215288200500757776e-14
4.864095482580463314e-01,1.331089155875116388e-12,5.191247707912958226e-14
4.864848739463768501e-01,1.326013488586006068e-12,5.171452605485428293e-14
4.865602229682877700e-01,1.319097560955308980e-12,5.144480487725709827e-14
4.866355953346226393e-01,1.332282858283421271e-12,5.195903147305347810e-14
4.867109910562320563e-01,1.345405165812974326e-12,5.247080146670604375e-14
4.867864101439729474e-01,1.301753539418119561e-12,5.076838803730670990e-14
4.868618526087094556e-01,1.295015014726793451e-12,5.050558557434499099e-14
4.869373184613123295e-01,1.312741967375549186e-12,5.119693672764646171e-14
4.870128077126584798e-01,1.319135760949156459e-12,5.144629467701714886e-14
4.870883203736324218e-01,1.330883741821941169e-12,5.190446593105574896e-14
4.871638564551247774e-01,1.305189973662168040e-12,5.090240897282459825e-14
4.872394159680332737e-01,1.353061576563933978e-12,5.276940148599347413e-14
4.873149989232623547e-01,1.328780373766260857e-12,5.182243457688422091e-14
4.873906053317231257e-01,1.352572262646206248e-12,5.275031824320208931e-14
4.874662352043335201e-01,1.354837081692679803e-12,5.283864618601455906e-14
4.875418885520181322e-01,1.328109722065180479e-12,5.179627916054208487e-14
4.876175653857086068e-01,1.341677353098575034e-12,5.232541677084447201e-14
4.876932657163431384e-01,1.365909182167013028e-12,5.327045810451355226e-14
4.877689895548668053e-01,1.359988917301692904e-12,5.303956777476607134e-14
4.878447369122314581e-01,1.343741097309386361e-12,5.240590279506611693e-14
4.879205077993958306e-01,1.368355984330131149e-12,5.336588338887516195e-14
4.879963022273253737e-01,1.351716418430152696e-12,5.271694031877600047e-14
4.880721202069923659e-01,1.379249419490912776e-12,5.379072736014564777e-14
4.881479617493759693e-01,1.345899446333892345e-12,5.249007840702185036e-14
4.882238268654620628e-01,1.346115959294919499e-12,5.249852241250190995e-14
4.882997155662434086e-01,1.348443842235150838e-12,5.258930984717092651e-14
4.883756278627196523e-01,1.346036977600232217e-12,5.249544212640910095e-14
4.884515637658972675e-01,1.368664010718206149e-12,5.337789641801008783e-14
4.885275232867895001e-01,1.336674031614286326e-12,5.213028723295721372e-14
4.886035064364165348e-01,1.337837764754712802e-12,5.217567282543384858e-14
4.886795132258053287e-01,1.353904755775846215e-12,5.280228547525804823e-14
4.887555436659898889e-01,1.331537523021975869e-12,5.192996339785710631e-14
4.888315977680107172e-01,1.356173608835118873e-12,5.289077074456968115e-14
4.889076755429156984e-01,1.371575010650948657e-12,5.349142541538704434e-14
4.889837770017588792e-01,1.355040187786526354e-12,5.284656732367457371e-14
4.890599021556021886e-01,1.368493896240070304e-12,5.337126195336278690e-14
4.891360510155134400e-01,1.360352632578997990e-12,5.305375267058096748e-14
4.892122235925681073e-01,1.344593768688572735e-12,5.243915697885438352e-14
4.892884198978480481e-01,1.337941919646306890e-12,5.217973486620601792e-14
4.893646399424422810e-01,1.353681737371525216e-12,5.279358775748952832e-14
4.894408837374465415e-01,1.318273075395265261e-12,5.141264994041539339e-14
4.895171512939636704e-01,1.353733233165729877e-12,5.279559609346351171e-14
4.895934426231036696e-01,1.380520225266485228e-12,5.384028878539297115e-14
4.896697577359829245e-01,1.340815328481258536e-12,5.229179781076912698e-14
4.897460966437249263e-01,1.339042529928115060e-12,5.222265866719653339e-14
4.898224593574602714e-01,1.309495971664208310e-12,5.107034289490416855e-14
4.898988458883264951e-01,1.312811281719252604e-12,5.119963998705089936e-14
4.899752562474676276e-01,1.361653255051971277e-12,5.310447694702692762e-14
4.900516904460356371e-01,1.345722577934639022e-12,5.248318053945097105e-14
4.901281484951883205e-01,1.341353736514357827e-12,5.231279572406000355e-14
4.902046304060911908e-01,1.337513169626289649e-12,5.216301361542534404e-14
4.902811361899164222e-01,1.327104931682664624e-12,5.175709233562396909e-14
4.903576658578432390e-01,1.351313008762436047e-12,5.270120734173505143e-14
4.904342194210578043e-01,1.367874012458067840e-12,5.334708648586469046e-14
4.905107968907533866e-01,1.375418842803824881e-12,5.364133486934921519e-14
4.905873982781300824e-01,1.352919539298703021e-12,5.276386203264946299e-14
4.906640235943950379e-01,1.350616387726957165e-12,5.267403912135137835e-14
4.907406728507625604e-01,1.326033647579856776e-12,5.171531225561445814e-14
4.908173460584538406e-01,1.345471275193115826e-12,5.247337973253156662e-14
4.908940432286969524e-01,1.333139713880992924e-12,5.199244884135876756e-14
4.909707643727271864e-01,1.338685900713096614e-12,5.220875012781081175e-14
4.910475095017868274e-01,1.335480562324308132e-12,5.208374193064806245e-14
4.911242786271250438e-01,1.333218166011917871e-12,5.199550847446484088e-14
4.912010717599983312e-01,1.316465527856477187e-12,5.134215558640265903e-14
4.912778889116697356e-01,1.336278817294511050e-12,5.211487387448598023e-14
4.913547300934099638e-01,1.328190648128057750e-12,5.179943527699429945e-14
4.914315953164963835e-01,1.317034572864343966e-12,5.136434834170945963e-14
4.915084845922134682e-01,1.319894646805933347e-12,5.147589122543144314e-14
4.915853979318528522e-01,1.336178423074744967e-12,5.211095849991509895e-14
4.916623353467129975e-01,1.330898982759881622e-12,5.190506032763543136e-14
4.917392968480996385e-01,1.345000031346512996e-12,5.245500122251405432e-14
4.918162824473258365e-01,1.323158833737318693e-12,5.160319451575547537e-14
4.918932921557113147e-01,1.316997192362352559e-12,5.136289050213179424e-14
4.919703259845831789e-01,1.306816976117383026e-12,5.096586206857798498e-14
4.920473839452751408e-01,1.312327674187703786e-12,5.118077929332049176e-14
4.921244660491287393e-01,1.326772445179102342e-12,5.174412536198503692e-14
4.922015723074920079e-01,1.321858098796723726e-12,5.155246585307227368e-14
4.922787027317205300e-01,1.308588453411585363e-12,5.103494968305187248e-14
4.923558573331768828e-01,1.307795972256273655e-12,5.100404291799471701e-14
4.924330361232304165e-01,1.299751339237047737e-12,5.069030223024490712e-14
4.925102391132580304e-01,1.298099853933706079e-12,5.062589430341458005e-14
4.925874663146436183e-01,1.316273784147357177e-12,5.133467758174697449e-14
4.926647177387782350e-01,1.306378394139802416e-12,5.094875737145233836e-14
4.927419933970601518e-01,1.329780396822972380e-12,5.186143547609597126e-14
4.928192933008946897e-01,1.318390745779132027e-12,5.141723908538619261e-14
4.928966174616942197e-01,1.308424989549981602e-12,5.102857459244932867e-14
4.929739658908786071e-01,1.341483073618682101e-12,5.231783987112864911e-14
4.930513385998744891e-01,1.310871136196831973e-12,5.112397431167649346e-14
4.931287356001159417e-01,1.330924016148864168e-12,5.190603662980574957e-14
4.932061569030442016e-01,1.305126775134886046e-12,5.089994423026060351e-14
4.932836025201076113e-01,1.310544997613456954e-12,5.111125490692486785e-14
4.933610724627617294e-01,1.326257496745690743e-12,5.172404237308198708e-14
4.934385667424693867e-01,1.345197087684858406e-12,5.246268641970952601e-14
4.935160853707004081e-01,1.363960994158116237e-12,5.319447877216658277e-14
4.935936283589321683e-01,1.335398171569709971e-12,5.208052869121873496e-14
4.936711957186489252e-01,1.330623820948233510e-12,5.189432901698115581e-14
4.937487874613422645e-01,1.342747477040412097e-12,5.236715160457611611e-14
4.938264035985111544e-01,1.349648480096351780e-12,5.263629072375776328e-14
4.939040441416616134e-01,1.348668824715445503e-12,5.259808416390242132e-14
4.939817091023069318e-01,1.376699392140372801e-12,5.369127629347459004e-14
4.940593984919675608e-01,1.374862092575949051e-12,5.361962161046205780e-14
4.941371123221713901e-01,1.383671312218720272e-12,5.396318117653013808e-14
4.942148506044535261e-01,1.378831455558089393e-12,5.377442676676553521e-14
4.942926133503562913e-01,1.380584176036905579e-12,5.384278286543936783e-14
4.943704005714290584e-01,1.408964753338835381e-12,5.494962538021463003e-14
4.944482122792290268e-01,1.404487930815574500e-12,5.477502930180745376e-14
4.945260484853197802e-01,1.417030531756808447e-12,5.526419073851558057e-14
4.946039092012732841e-01,1.415408766142882028e-12,5.520094187957244534e-14
