# E [eV], EF_E [erg/cm2s], sigma_EF_E [erg/cm2s]
4.225362272445949419e-01,2.742739657229735747e-12,1.069668466319597881e-13
4.226316878433469815e-01,2.748858871605164957e-12,1.072054959926015274e-13
4.227271915853114126e-01,2.762426465263061078e-12,1.077346321452594819e-13
4.228227384997430005e-01,2.712385489738418731e-12,1.057830340997984282e-13
4.229183286159222122e-01,2.726384069208823986e-12,1.063289786991442286e-13
4.230139619631566594e-01,2.747610834508295248e-12,1.071568225458236130e-13
4.231096385707798779e-01,2.719419949256464906e-12,1.060573780210022258e-13
4.232053584681521596e-01,2.777364479399803516e-12,1.083172146965924356e-13
4.233011216846606084e-01,2.781345001148394473e-12,1.084724550447874805e-13
4.233969282497186959e-01,2.759160559563536745e-12,1.076072618229780312e-13
4.234927781927664836e-01,2.750541730199369652e-12,1.072711274777755123e-13
4.235886715432708449e-01,2.737346737861629367e-12,1.067565227766036341e-13
4.236846083307252431e-01,2.724652496736115279e-12,1.062614473727085851e-13
4.237805885846498977e-01,2.757480514416837157e-12,1.075417400622567425e-13
4.238766123345918402e-01,2.766932390237599443e-12,1.079103632192664717e-13
4.239726796101248585e-01,2.679620816704531095e-12,1.045052118514768076e-13
4.240687904408495523e-01,2.746544145592569348e-12,1.071152216781102972e-13
4.241649448563933333e-01,2.722530348831319318e-12,1.061786836044215516e-13
4.242611428864104250e-01,2.741703457178518413e-12,1.069264348299623159e-13
4.243573845605822514e-01,2.742922463374033040e-12,1.069739760715873865e-13
4.244536699086168263e-01,2.688238928942765729e-12,1.048413182287679592e-13
4.245499989602492530e-01,2.716208385876902479e-12,1.059321270491992967e-13
4.246463717452418907e-01,2.721250606143818452e-12,1.061287736396090133e-13
4.247427882933836329e-01,2.708329620304799067e-12,1.056248551918872586e-13
4.248392486344907404e-01,2.686713310640000244e-12,1.047818191149600972e-13
4.249357527984066740e-01,2.683382572774735614e-12,1.046519203382147816e-13
4.250323008150018178e-01,2.700623636981898914e-12,1.053243218422941503e-13
4.251288927141735896e-01,2.655086916048971146e-12,1.035483897259099605e-13
4.252255285258470519e-01,2.674095877128091891e-12,1.042897392079956790e-13
4.253222082799740233e-01,2.668749000953097597e-12,1.040812110371708983e-13
4.254189320065335789e-01,2.670457500955735793e-12,1.041478425372737884e-13
4.255156997355325488e-01,2.664570395870435343e-12,1.039182454389470671e-13
4.256125114970045753e-01,2.654113924447966125e-12,1.035104430534707667e-13
4.257093673210108342e-01,2.707956023211329596e-12,1.056102849052419491e-13
4.258062672376398683e-01,2.700552270662473217e-12,1.053215385558365438e-13
4.259032112770076983e-01,2.664581079632117076e-12,1.039186621056526601e-13
4.260001994692574345e-01,2.667087112108481489e-12,1.040163973722308654e-13
4.260972318445601648e-01,2.681757023927940377e-12,1.045885239331897668e-13
4.261943084331140663e-01,2.695149387512826885e-12,1.051108261130003449e-13
4.262914292651449055e-01,2.685585990285070044e-12,1.047378536211178304e-13
4.263885943709063708e-01,2.675704460177173998e-12,1.043524739469098767e-13
4.264858037806791846e-01,2.662746962869353513e-12,1.038471315519048729e-13
4.265830575247719358e-01,2.650295163373977871e-12,1.033615113715852303e-13
4.266803556335212466e-01,2.663898956485653166e-12,1.038920593029405622e-13
4.267776981372906620e-01,2.645616204797119273e-12,1.031790319870877411e-13
4.268750850664719820e-01,2.665674038914810243e-12,1.039612875176776957e-13
4.269725164514847071e-01,2.668683332684159525e-12,1.040786499746823107e-13
4.270699923227760375e-01,2.663896136036591259e-12,1.038919493054271473e-13
4.271675127108207626e-01,2.657721446130385014e-12,1.036511363990851132e-13
4.272650776461218713e-01,2.664313872005199660e-12,1.039082410082028820e-13
4.273626871592102194e-01,2.632479093284601236e-12,1.026666846380995363e-13
4.274603412806440295e-01,2.671001112522389680e-12,1.041690433883732896e-13
4.275580400410102233e-01,2.668266574968390170e-12,1.040623964237673043e-13
4.276557834709231454e-01,2.638542219755885605e-12,1.029031465704796294e-13
4.277535716010254507e-01,2.691537936141660060e-12,1.049699795095248331e-13
4.278514044619876056e-01,2.666627199690442920e-12,1.039984607879273717e-13
4.279492820845083312e-01,2.690177638518007709e-12,1.049169279022023958e-13
4.280472044993141600e-01,2.626419599632310344e-12,1.024303643856601963e-13
4.281451717371601018e-01,2.540458352982095280e-12,9.907787576630180880e-14
4.282431838288291992e-01,2.678464793721616577e-12,1.044601269551431347e-13
4.283412408051325282e-01,2.681878879321919782e-12,1.045932762935549616e-13
4.284393426969096974e-01,2.692646162270426733e-12,1.050132003285467369e-13
4.285374895350282376e-01,2.691887622686986514e-12,1.049836172847925665e-13
4.286356813503842123e-01,2.683347296263776965e-12,1.046505445542873887e-13
4.287339181739019400e-01,2.692299628752869905e-12,1.049996855213620162e-13
4.288322000365339948e-01,2.684711333763698422e-12,1.047037420167843281e-13
4.289305269692615941e-01,2.692705285853883368e-12,1.050155061483015508e-13
4.290288990030939886e-01,2.696108465048607112e-12,1.051482301368957679e-13
4.291273161690694615e-01,2.707407151365422799e-12,1.055888789032515879e-13
4.292257784982541069e-01,2.690426001533959585e-12,1.049266140598245145e-13
4.293242860217428847e-01,2.703085623516231291e-12,1.054203393171331178e-13
4.294228387706595096e-01,2.697847919534294115e-12,1.052160688618375628e-13
4.295214367761558405e-01,2.732192123794974258e-12,1.065554928280040885e-13
4.296200800694125466e-01,2.792912581457373672e-12,1.089235906768376729e-13
4.297187686816391627e-01,2.718844504676264783e-12,1.060349356823744193e-13
4.298175026440736457e-01,2.739782393972956510e-12,1.068515133649453998e-13
4.299162819879825403e-01,2.753281013389001798e-12,1.073779595221711665e-13
4.300151067446615905e-01,2.788195873294740324e-12,1.087396390584949648e-13
4.301139769454349615e-01,2.767836371945733306e-12,1.079456185058836907e-13
4.302128926216556293e-01,2.765162808305002709e-12,1.078413495238952006e-13
4.303118538047056574e-01,2.778393327155421579e-12,1.083573397590615373e-13
4.304108605259959752e-01,2.810545877663980012e-12,1.096112892288953132e-13
4.305099128169660450e-01,2.778576598164099002e-12,1.083644873283999534e-13
4.306090107090846386e-01,2.762609477941589340e-12,1.077417696397220752e-13
4.307081542338495050e-01,2.769847193543134319e-12,1.080240405481823287e-13
4.308073434227873144e-01,2.776808792098381708e-12,1.082955428918369881e-13
4.309065783074536582e-01,2.755627201574813392e-12,1.074694608614178239e-13
4.310058589194334933e-01,2.771126223391839689e-12,1.080739227122818490e-13
4.311051852903406423e-01,2.799520500403156901e-12,1.091812995157232138e-13
4.312045574518180713e-01,2.786499016213829840e-12,1.086734616323394608e-13
4.313039754355382782e-01,2.755828870123478411e-12,1.074773259348157562e-13
4.314034392732025158e-01,2.760512802952259223e-12,1.076599993151382051e-13
4.315029489965416798e-01,2.753048178418474963e-12,1.073688789583206232e-13
4.316025046373156426e-01,2.763357913182568254e-12,1.077709586141202589e-13
4.317021062273136978e-01,2.774273369579034274e-12,1.081966614135824278e-13
4.318017537983547260e-01,2.792057838656710793e-12,1.088902557076118184e-13
4.319014473822864186e-01,2.787582493997585243e-12,1.087157172659059246e-13
4.320011870109865537e-01,2.771441744547665198e-12,1.080862280373590332e-13
4.321009727163619418e-01,2.781337529810542085e-12,1.084721636626112393e-13
4.322008045303490364e-01,2.770142594019820652e-12,1.080355611667731065e-13
4.323006824849136009e-01,2.757355341320899933e-12,1.075368583115151882e-13
4.324006066120514302e-01,2.766929974967796290e-12,1.079102690237441452e-13
4.325005769437874070e-01,2.769773910226110846e-12,1.080211824988184143e-13
4.326005935121762236e-01,2.754418105258910609e-12,1.074223061050976029e-13
4.327006563493022151e-01,2.721858669186854877e-12,1.061524880982874375e-13
4.328007654872795262e-01,2.719578657697477055e-12,1.060635676502017002e-13
4.329009209582518336e-01,2.689577930541350728e-12,1.048935392911127674e-13
4.330011227943928453e-01,2.673414556891018951e-12,1.042631677187498319e-13
4.331013710279056905e-01,2.656140123751833025e-12,1.035894648263215861e-13
4.332016656910236407e-01,2.621359345321977060e-12,1.022330144675571994e-13
4.333020068160097216e-01,2.585716700108470243e-12,1.008429513042304256e-13
4.334023944351567681e-01,2.622668009394536824e-12,1.022840523663870249e-13
4.334559213940709643e-01,2.722404622882868821e-12,1.061737802924319790e-13
4.335157379610815598e-01,2.677179461067659020e-12,1.044099989816387894e-13
4.335755710396465568e-01,2.753464995709202441e-12,1.073851348326589953e-13
4.336354206366036523e-01,2.776939353659040415e-12,1.083006347927026729e-13
4.336952867587943183e-01,2.754963154288629772e-12,1.074435630172566573e-13
4.337551694130634128e-01,2.714626541131213570e-12,1.058704351041174200e-13
4.338150686062602346e-01,2.734368133981474098e-12,1.066403572252775892e-13
4.338749843452374688e-01,2.707207523812822062e-12,1.055810934287001499e-13
4.339349166368516308e-01,2.699190152494216137e-12,1.052684159472745285e-13
4.339948654879630663e-01,2.702823229242647966e-12,1.054101059404633632e-13
4.340548309054357845e-01,2.732573861199106769e-12,1.065703805867652568e-13
4.341148128961376806e-01,2.744333965959542503e-12,1.070290246724222572e-13
4.341748114669406466e-01,2.738652882781857407e-12,1.068074624284925363e-13
4.342348266247201272e-01,2.729094565574555863e-12,1.064346880574077769e-13
4.342948583763553971e-01,2.754652024697361491e-12,1.074314289631971943e-13
4.343549067287295062e-01,2.762764037839674914e-12,1.077477974757474155e-13
4.344149716887295010e-01,2.706677525711242161e-12,1.055604235027385430e-13
4.344750532632459805e-01,2.744097424432121242e-12,1.070197995528528186e-13
4.345351514591735964e-01,2.752166241017723106e-12,1.073344833996912991e-13
4.345952662834107194e-01,2.751992043494959011e-12,1.073276896963034906e-13
4.346553977428594950e-01,2.730440154232345851e-12,1.064871660150615776e-13
4.347155458444258436e-01,2.710112005200953429e-12,1.056943682028372784e-13
4.347757105950196821e-01,2.743896957391612755e-12,1.070119813382729906e-13
4.348358920015545359e-01,2.516249979222373620e-12,9.813374918967266308e-14
4.348960900709480937e-01,2.759132923691701022e-12,1.076061840239764372e-13
4.349563048101214857e-01,2.795515767373510036e-12,1.090251149275669867e-13
4.350165362259998947e-01,2.775217187840406183e-12,1.082334703257759416e-13
4.350767843255122225e-01,2.725068833760075279e-12,1.062776845166430337e-13
4.351370491155914788e-01,2.718809104162365662e-12,1.060335550623323566e-13
4.351973306031742261e-01,2.754187178231323291e-12,1.074132999510217018e-13
4.352576287952009126e-01,2.763284817768486862e-12,1.077681078929710799e-13
4.353179436986158723e-01,2.705992453420461368e-12,1.055337056833980921e-13
4.353782753203674916e-01,2.744116133208917790e-12,1.070205291951478875e-13
4.354386236674075983e-01,2.731328018009355184e-12,1.065217927023649474e-13
4.354989887466921838e-01,2.719242647030047136e-12,1.060504632341719321e-13
4.355593705651810144e-01,2.753222004678536573e-12,1.073756581824630271e-13
4.356197691298376862e-01,2.758630583295306313e-12,1.075865927485170380e-13
4.356801844476297370e-01,2.671169759319848883e-12,1.041756206134742022e-13
4.357406165255285346e-01,2.707675211155643382e-12,1.055993332350701868e-13
4.358010653705092219e-01,2.729440944363416291e-12,1.064481968301733236e-13
4.358615309895509382e-01,2.754721070532382985e-12,1.074341217507630373e-13
4.359220133896367089e-01,2.732580879371139976e-12,1.065706542954745569e-13
4.359825125777531674e-01,2.703014454631395513e-12,1.054175637306245148e-13
4.360430285608912770e-01,2.731651231965847758e-12,1.065343980466681577e-13
4.361035613460454985e-01,2.717137801474886674e-12,1.059683742575206807e-13
4.361641109402145111e-01,2.740901305390270467e-12,1.068951509102206489e-13
4.362246773504003250e-01,2.747769606343140707e-12,1.071630146473825842e-13
4.362852605836095576e-01,2.753184832837199198e-12,1.073742084806508676e-13
4.363458606468522682e-01,2.756086224462107696e-12,1.074873627540222957e-13
4.364064775471423463e-01,2.717584078535178640e-12,1.059857790628720572e-13
4.364671112914980666e-01,2.716017762208875534e-12,1.059246927261462415e-13
4.365277618869409793e-01,2.717372570265214977e-12,1.059775302403434730e-13
4.365884293404969640e-01,2.706000757358229577e-12,1.055340295369710483e-13
4.366491136591955646e-01,2.721431549599443981e-12,1.061358304343784154e-13
4.367098148500705435e-01,2.719261789616955206e-12,1.060512097950613425e-13
4.367705329201594378e-01,2.709226262203220300e-12,1.056598242259256814e-13
4.368312678765033930e-01,2.735369387658167935e-12,1.066794061186686481e-13
4.368920197261477734e-01,2.732447832924093496e-12,1.065654654840397469e-13
4.369527884761420511e-01,2.756352904571083794e-12,1.074977632782723645e-13
4.370135741335389179e-01,2.755798328786266453e-12,1.074761348226644929e-13
4.370743767053960060e-01,2.749078569777488796e-12,1.072140642213221642e-13
4.371351961987740009e-01,2.757242929338543072e-12,1.075324742442032716e-13
4.371960326207379177e-01,2.748164699630306975e-12,1.071784232855820654e-13
4.372568859783566575e-01,2.689917684243154649e-12,1.049067896854831277e-13
4.373177562787029515e-01,2.701879909488900753e-12,1.053733164700672244e-13
4.373786435288535279e-01,2.734421495990123672e-12,1.066424383436149142e-13
4.374395477358892226e-01,2.762824935050138774e-12,1.077501724669555117e-13
4.375004689068946462e-01,2.772021648808823850e-12,1.081088443035442220e-13
4.375614070489581287e-01,2.741570581078054406e-12,1.069212526620442214e-13
4.376223621691726073e-01,2.734710512303291825e-12,1.066537099798284792e-13
4.376833342746343503e-01,2.731995252758624478e-12,1.065478148575864548e-13
4.377443233724437333e-01,2.741680862501045870e-12,1.069255536375408783e-13
4.378053294697052400e-01,2.748299749278541157e-12,1.071836902218631999e-13
4.378663525735272399e-01,2.757737085598124622e-12,1.075517463383269501e-13
4.379273926910220993e-01,2.765699522984842572e-12,1.078622813964089601e-13
4.379884498293060702e-01,2.747890345368398976e-12,1.071677234693676559e-13
4.380495239954992348e-01,2.765377992014244616e-12,1.078497416885556304e-13
4.381106151967260609e-01,2.788247833343151176e-12,1.087416655003829878e-13
4.381717234401147354e-01,2.744117802255293972e-12,1.070205942879565598e-13
4.382328487327973865e-01,2.757971696327345931e-12,1.075608961567665925e-13
4.382939910819101947e-01,2.746010760661938001e-12,1.070944196658156756e-13
4.383551504945932820e-01,2.751724806558075159e-12,1.073172674557650288e-13
4.384163269779906558e-01,2.709425478885509585e-12,1.056675936765349666e-13
4.384775205392507091e-01,2.739750988309837767e-12,1.068502885440837709e-13
4.385387311855253323e-01,2.740821238263428267e-12,1.068920282922737988e-13
4.385999589239708008e-01,2.756754912216741481e-12,1.075134415764530191e-13
4.386612037617471649e-01,2.725492887011067174e-12,1.062942225934317147e-13
4.387224657060184163e-01,2.688718506981454272e-12,1.048600217722768119e-13
4.387837447639527100e-01,2.719741820476452682e-12,1.060699309985817442e-13
4.388450409427222532e-01,2.729518857358980824e-12,1.064512354370003424e-13
4.389063542495031944e-01,2.767366306205830089e-12,1.079272859420274673e-13
4.389676846914755126e-01,2.743443564627300839e-12,1.069942990204648277e-13
4.390290322758234054e-01,2.765338397352422146e-12,1.078481974967445560e-13
4.390903970097350673e-01,2.767972666539819543e-12,1.079509339950530524e-13
4.391517789004026340e-01,2.757505628824284910e-12,1.075427195241472039e-13
4.392131779550224047e-01,2.738862313766512903e-12,1.068156302368940942e-13
4.392745941807945642e-01,2.752482783712696206e-12,1.073468285647952469e-13
4.393360275849232388e-01,2.775828342406848870e-12,1.082573053538671965e-13
4.393974781746168845e-01,2.741795279548968696e-12,1.069300159024098679e-13
4.394589459570877876e-01,2.715908334405096605e-12,1.059204250417988591e-13
4.395204309395522313e-01,2.747352277064708343e-12,1.071467388055237144e-13
4.395819331292306620e-01,2.741884144785672329e-12,1.069334816466413154e-13
4.396434525333475785e-01,2.759296471147187941e-12,1.076125623747404224e-13
4.397049891591314208e-01,2.753652360428469777e-12,1.073924420567104147e-13
4.397665430138147369e-01,2.702070523804986867e-12,1.053807504283945800e-13
4.398281141046340159e-01,2.755189605423464886e-12,1.074523946115152269e-13
4.398897024388299104e-01,2.765096595189807471e-12,1.078387672124025900e-13
4.399513080236471252e-01,2.715803062026019804e-12,1.059163194190148719e-13
4.400129308663344729e-01,2.749567659833700254e-12,1.072331387335144029e-13
4.400745709741448186e-01,2.723662544264164021e-12,1.062228392263024851e-13
4.401362283543350240e-01,2.729504551101551164e-12,1.064506774929605947e-13
4.401979030141658367e-01,2.774881835535079950e-12,1.082203915858682170e-13
4.402595949609022230e-01,2.784424943568585913e-12,1.085925727991749510e-13
4.403213042018135903e-01,2.787592483190977145e-12,1.087161068444482068e-13
4.403830307441730096e-01,2.780063395293739056e-12,1.084224724164559193e-13
4.404447745952576598e-01,2.748826367059277397e-12,1.072042283153119157e-13
4.405065357623489386e-01,2.729109937960104912e-12,1.064352875804441902e-13
4.405683142527320184e-01,2.767065802574082508e-12,1.079155663003893083e-13
4.406301100736965681e-01,2.770695109434762186e-12,1.080571092679558221e-13
4.406919232325362534e-01,2.752018602660095538e-12,1.073287255037438212e-13
4.407537537365487923e-01,2.730270804470040303e-12,1.064805613743316630e-13
4.408156015930356220e-01,2.720084129237382347e-12,1.060832810402580051e-13
4.408774668093029536e-01,2.726122637169430685e-12,1.063187828496078902e-13
4.409393493926606067e-01,2.715123978594767927e-12,1.058898351651960456e-13
4.410012493504226749e-01,2.754860513948241114e-12,1.074395600439814926e-13
4.410631666899075265e-01,2.748451270276842723e-12,1.071895995407969655e-13
4.411251014184371377e-01,2.777520622920505119e-12,1.083233042938997963e-13
4.411870535433382035e-01,2.765172488857960200e-12,1.078417270654605450e-13
4.412490230719411377e-01,2.765972714994890351e-12,1.078729358848008248e-13
4.413110100115805179e-01,2.739087528719287953e-12,1.068244136200523204e-13
4.413730143695952512e-01,2.749618104913484206e-12,1.072351060916259827e-13
4.414350361533282419e-01,2.727528956743333056e-12,1.063736293129900828e-13
4.414970753701263351e-01,2.729502441673725801e-12,1.064505952252754035e-13
4.415591320273408726e-01,2.737441955714801436e-12,1.067602362728773490e-13
4.416212061323270821e-01,2.782396912002630771e-12,1.085134795681026945e-13
4.416832976924442988e-01,2.748583602670148757e-12,1.071947605041358967e-13
4.417454067150561881e-01,2.692611191494287615e-12,1.050118364682773088e-13
4.418075332075305228e-01,2.733429736906366085e-12,1.066037597393483660e-13
4.418696771772389065e-01,2.745189505290778921e-12,1.070623907063404748e-13
4.419318386315576608e-01,2.740498847403819359e-12,1.068794550487490527e-13
4.419940175778667713e-01,2.764529524973466267e-12,1.078166514739652820e-13
4.420562140235504422e-01,2.739153518018765783e-12,1.068269872027319552e-13
4.421184279759972080e-01,2.702563266784181663e-12,1.053999674045831781e-13
4.421806594425998216e-01,2.728200540255761030e-12,1.063998210699747711e-13
4.422429084307549774e-01,2.762704246150498492e-12,1.077454655998695326e-13
4.423051749478635331e-01,2.740300078748777678e-12,1.068717030712024269e-13
4.423674590013308427e-01,2.723066987769218114e-12,1.061996125229995947e-13
4.424297605985658688e-01,2.746512883904793387e-12,1.071140024722870319e-13
4.424920797469824030e-01,2.725935794684881497e-12,1.063114959927104700e-13
4.425544164539979008e-01,2.715296866008853466e-12,1.058965777743453846e-13
4.426167707270342033e-01,2.693679695500538252e-12,1.050535081245210792e-13
4.426791425735174257e-01,2.724630371954554122e-12,1.062605845062277085e-13
4.427415320008775690e-01,2.703970736989194424e-12,1.054548587425786796e-13
4.428039390165491307e-01,2.729604391816836816e-12,1.064545712808567289e-13
4.428663636279707161e-01,2.731173026019511912e-12,1.065157480147610569e-13
4.429288058425850938e-01,2.745243970378705896e-12,1.070645148447696312e-13
4.429912656678393068e-01,2.721155118368783938e-12,1.061250496163826653e-13
4.430537431111842839e-01,2.711518685947177004e-12,1.057492287519399974e-13
4.431162381800755057e-01,2.747966661363430559e-12,1.071706997931738851e-13
4.431787508819727273e-01,2.714891997885590544e-12,1.058807879175381191e-13
4.432412812243394229e-01,2.725942352777207751e-12,1.063117517583111975e-13
4.433038292146438963e-01,2.742890231994043075e-12,1.069727190477677811e-13
4.433663948603582261e-01,2.744515048601981231e-12,1.070360868954773641e-13
4.434289781689588206e-01,2.737554513551948327e-12,1.067646260285260854e-13
4.434915791479264735e-01,2.749987914330259572e-12,1.072495286588802248e-13
4.435541978047459200e-01,2.728401309901571965e-12,1.064076510861614056e-13
4.436168341469063359e-01,2.729609368514081422e-12,1.064547653720492671e-13
4.436794881819010605e-01,2.699254939076184031e-12,1.052709426239712645e-13
4.437421599172277076e-01,2.697981033013653443e-12,1.052212602875325730e-13
4.438048493603880540e-01,2.717715713319692169e-12,1.059909128194680880e-13
4.438675565188882066e-01,2.720454772706698009e-12,1.060977361355613173e-13
4.439302814002383801e-01,2.708348594976790902e-12,1.056255952040949435e-13
4.439930240119531191e-01,2.702050805404308034e-12,1.053799814107681012e-13
4.440557843615513534e-01,2.727829670746022069e-12,1.063853571590949538e-13
4.441185624565560097e-01,2.710479180504808930e-12,1.057086880396876374e-13
4.441813583044944558e-01,2.611718627366807400e-12,1.018570264673055744e-13
4.442441719128982225e-01,2.616633079281806825e-12,1.020486900919905600e-13
4.443070032893029486e-01,2.719031488980482072e-12,1.060422280702388984e-13
4.443698524412489914e-01,2.717690921590600656e-12,1.059899459420335241e-13
4.444327193762805384e-01,2.728254292757664041e-12,1.064019174175489950e-13
4.444956041019463289e-01,2.667586430786431209e-12,1.040358708006709132e-13
4.445585066257992657e-01,2.705245581868113624e-12,1.055045776928565280e-13
4.446214269553963594e-01,2.739801483815006245e-12,1.068522578687853365e-13
4.446843650982989504e-01,2.742300069114701809e-12,1.069497026954734604e-13
4.447473210620731532e-01,2.730315921979323097e-12,1.064823209571936901e-13
4.448102948542886903e-01,2.704712386863897966e-12,1.054837830876921159e-13
4.448732864825201139e-01,2.705139495088222562e-12,1.055004403084407783e-13
4.449362959543457507e-01,2.710791057579592676e-12,1.057208512456042141e-13
4.449993232773486462e-01,2.705284609966441302e-12,1.055060997886913050e-13
4.450623684591157869e-01,2.720897169214527375e-12,1.061149895993666642e-13
4.451254315072389334e-01,2.726506737278242487e-12,1.063337627538515526e-13
4.451885124293137319e-01,2.734380580028589509e-12,1.066408426211150867e-13
4.452516112329403808e-01,2.746302424455574911e-12,1.071057945537675165e-13
4.453147279257229640e-01,2.684868600511837844e-12,1.047098754199617716e-13
4.453778625152706172e-01,2.723118708463934443e-12,1.062016296300935428e-13
4.454410150091960285e-01,2.725172421602304314e-12,1.062817244424899619e-13
4.455041854151169378e-01,2.713927456412262578e-12,1.058431708000783343e-13
4.455673737406546375e-01,2.709300252031486841e-12,1.056627098292280783e-13
4.456305799934353051e-01,2.689042364563291543e-12,1.048726522179684665e-13
4.456938041810892259e-01,2.691264358067821763e-12,1.049593099646451471e-13
4.457570463112510706e-01,2.693906839991825020e-12,1.050623667596812678e-13
4.458203063915598396e-01,2.678375018735720124e-12,1.044566257306931790e-13
4.458835844296588080e-01,2.674783183820360010e-12,1.043165441689941326e-13
4.459468804331956915e-01,2.661409871063971314e-12,1.037949849714949693e-13
4.460101944098224247e-01,2.706749890630636976e-12,1.055632457345949330e-13
4.460735263671955497e-01,2.684468198719536874e-12,1.046942597500620279e-13
4.461368763129755499e-01,2.686310231746655742e-12,1.047660990381196711e-13
4.462002442548275716e-01,2.705994169263505129e-12,1.055337726012767952e-13
4.462636302004210354e-01,2.712946157615864285e-12,1.058049001470187976e-13
4.463270341574298583e-01,2.709101843930435528e-12,1.056549719132870816e-13
4.463904561335318433e-01,2.707284464552848925e-12,1.055840941175611997e-13
4.464538961364098446e-01,2.687577459831867435e-12,1.048155209334429285e-13
4.465173541737503249e-01,2.666171294774402481e-12,1.039806804962017953e-13
4.465808302532449647e-01,2.672955766669169143e-12,1.042452749000976920e-13
4.466443243825891085e-01,2.699178786999333508e-12,1.052679726929741063e-13
4.467078365694827635e-01,2.695443354150202613e-12,1.051222908118579950e-13
4.467713668216304335e-01,2.711188355769349441e-12,1.057363458750047253e-13
4.468349151467407299e-01,2.727325749619643353e-12,1.063657042351661846e-13
4.468984815525268162e-01,2.705657151581824165e-12,1.055206289116912326e-13
4.469620660467061302e-01,2.703127579216314699e-12,1.054219755894363617e-13
4.470256686370008281e-01,2.722892417337124527e-12,1.061928042761479542e-13
4.470892893311372296e-01,2.681489350022524663e-12,1.045780846508785547e-13
4.471529281368457620e-01,2.661663453924636128e-12,1.038048747030608999e-13
4.472165850618617378e-01,2.608539741202665157e-12,1.017330499069040309e-13
4.472802601139246326e-01,2.634853554035691682e-12,1.027592886073920724e-13
4.473439533007783075e-01,2.657606470022224586e-12,1.036466523308668450e-13
4.474076646301714533e-01,2.703118621163290256e-12,1.054216262253684141e-13
4.474713941098564240e-01,2.699284582438260100e-12,1.052720987150922407e-13
4.475351417475905147e-01,2.693006081534830044e-12,1.050272371798584630e-13
4.475989075511354054e-01,2.703254721728240688e-12,1.054269341474014826e-13
4.476626915282569952e-01,2.699178156092959843e-12,1.052679480876255265e-13
4.477264936867259015e-01,2.722970959079126933e-12,1.061958674040860445e-13
4.477903140343169608e-01,2.708252378281480879e-12,1.056218427529778490e-13
4.478541525788092836e-01,2.737616177928065903e-12,1.067670309391946712e-13
4.479180093279867547e-01,2.708114362147839520e-12,1.056164601237658409e-13
4.479818842896376996e-01,2.725087363905984237e-12,1.062784071923334827e-13
4.480457774715546071e-01,2.706536163984445991e-12,1.055549103953934830e-13
4.481096888815345181e-01,2.695077690338471626e-12,1.051080299232004854e-13
4.481736185273790807e-01,2.717466798531040224e-12,1.059812051427106657e-13
4.482375664168942175e-01,2.675949803036727459e-12,1.043620423184324589e-13
4.483015325578903476e-01,2.714613907714768758e-12,1.058699424008760698e-13
4.483655169581825528e-01,2.742170573014751733e-12,1.069446523475754139e-13
4.484295196255898008e-01,2.704509649679757464e-12,1.054758763375106357e-13
4.484935405679361664e-01,2.676849576881470373e-12,1.043971334983774367e-13
4.485575797930499431e-01,2.705380396873423446e-12,1.055098354780636126e-13
4.486216373087639764e-01,2.720782280797639994e-12,1.061105089511080593e-13
4.486857131229153861e-01,2.703467058291787610e-12,1.054352152733798098e-13
4.487498072433459551e-01,2.707490766594957868e-12,1.055921398972034479e-13
4.488139196779015738e-01,2.712873917230020860e-12,1.058020827719709058e-13
4.488780504344333511e-01,2.719836483179786155e-12,1.060736228440117494e-13
4.489421995207963367e-01,2.679822332800916512e-12,1.045130709792358402e-13
4.490063669448501882e-01,2.705482733157942227e-12,1.055138265931598396e-13
4.490705527144589482e-01,2.697229203252060731e-12,1.051919389268304647e-13
4.491347568374913224e-01,2.662091256536555617e-12,1.038215590049257577e-13
4.491989793218204574e-01,2.681867338258837480e-12,1.045928261920947569e-13
4.492632201753240517e-01,2.716412641266510012e-12,1.059400930093939860e-13
4.493274794058843558e-01,2.655064361567581144e-12,1.035475101011357591e-13
4.493917570213880053e-01,2.723606416483353967e-12,1.062206502428509027e-13
4.494560530297260770e-01,2.725493594614525905e-12,1.062942501899666035e-13
4.495203674387943105e-01,2.671955957254985412e-12,1.042062823329445184e-13
4.495847002564927752e-01,2.657460654473376031e-12,1.036409655244617629e-13
4.496490514907266478e-01,2.690693152076780634e-12,1.049370329309945404e-13
4.497134211494049350e-01,2.708265491300307195e-12,1.056223541607120711e-13
4.497778092404413619e-01,2.718107050871105933e-12,1.060061749839732195e-13
4.498422157717544834e-01,2.686106111946107593e-12,1.047581383658982947e-13
4.499066407512670174e-01,2.703000696398246085e-12,1.054170271595316872e-13
4.499710841869064004e-01,2.710520411188908108e-12,1.057102960363675057e-13
4.500355460866046209e-01,2.718809853904413780e-12,1.060335843022722275e-13
4.501000264582981636e-01,2.723447755022510610e-12,1.062144624458780052e-13
4.501645253099281208e-01,2.706677974065357374e-12,1.055604409885490306e-13
4.502290426494400810e-01,2.674829302964368760e-12,1.043183428156104711e-13
4.502935784847840739e-01,2.674969797914072786e-12,1.043238221186489310e-13
4.503581328239150139e-01,2.682080422404066981e-12,1.046011364737587102e-13
4.504227056747920899e-01,2.686422223632608095e-12,1.047704667216718133e-13
4.504872970453791536e-01,2.709910620703762908e-12,1.056865142074468518e-13
